product_id,customer_id,time_id,volume
4,4,47,658.59
4,4,48,807.40
4,4,49,714.84
4,4,50,643.32
4,4,51,774.25
4,4,52,736.82
4,4,53,706.01
4,4,54,662.07
4,4,55,768.49
4,4,56,735.19
4,4,57,723.26
4,4,58,665.62
4,4,59,685.44
4,4,60,657.81
4,4,61,701.60
4,4,62,759.52
4,4,63,840.67
4,4,64,675.89
4,4,65,771.80
4,4,66,727.94
4,4,67,677.79
4,4,68,703.03
4,4,69,794.16
4,4,70,733.86
4,4,71,725.64
4,4,72,674.09
4,4,73,739.66
4,4,74,688.23
4,4,75,704.02
4,4,76,715.19
4,4,77,778.33
4,4,78,737.03
4,4,79,747.15
4,4,80,754.75
4,4,81,691.02
4,4,82,745.48
4,4,83,860.44
4,4,84,745.88
4,4,85,620.77
4,4,86,747.71
4,4,87,689.50
4,4,88,728.64
4,4,89,784.65
4,4,90,762.98
4,5,1,720.34
4,5,2,677.10
4,5,3,663.27
4,5,4,685.59
4,5,5,660.54
4,5,6,802.79
4,5,7,829.06
4,5,8,626.02
4,5,9,742.10
4,5,10,685.64
4,5,11,741.07
4,5,12,682.71
4,5,13,737.54
4,5,14,705.83
4,5,15,608.41
4,5,16,636.08
4,5,17,677.46
4,5,18,754.92
4,5,19,740.61
4,5,20,743.19
4,5,21,757.07
4,5,22,595.52
4,5,23,665.81
4,5,24,700.70
4,5,25,694.03
4,5,26,637.87
4,5,27,794.15
4,5,28,793.74
4,5,29,683.10
4,5,30,761.73
4,5,31,650.03
4,5,32,744.98
4,5,33,731.85
4,5,34,771.80
4,5,35,765.98
4,5,36,679.85
4,5,37,762.19
4,5,38,634.15
4,5,39,738.07
4,5,40,652.94
4,5,41,811.68
4,5,42,715.83
4,5,43,609.52
4,5,44,660.07
4,5,45,645.96
4,5,46,656.30
4,5,47,709.00
4,5,48,746.00
4,5,49,770.26
4,5,50,666.48
4,5,51,662.80
4,5,52,706.38
4,5,53,694.06
4,5,54,730.51
4,5,55,789.52
4,5,56,770.84
4,5,57,657.86
4,5,58,634.59
4,5,59,725.28
4,5,60,620.03
4,5,61,761.68
4,5,62,718.11
4,5,63,801.57
4,5,64,688.71
4,5,65,637.68
4,5,66,743.08
4,5,67,732.04
4,5,68,654.00
4,5,69,741.84
4,5,70,786.70
4,5,71,701.16
4,5,72,759.14
4,5,73,746.61
4,5,74,687.76
4,5,75,732.63
4,5,76,714.46
4,5,77,691.35
4,5,78,704.57
4,5,79,672.12
4,5,80,652.46
4,5,81,745.75
4,5,82,714.21
4,5,83,772.12
4,5,84,736.22
4,5,85,659.31
4,5,86,674.86
4,5,87,675.46
4,5,88,683.19
4,5,89,628.04
4,5,90,771.71
4,6,1,621.32
4,6,2,689.26
4,6,3,680.71
4,6,4,729.12
4,6,5,704.35
4,6,6,724.70
4,6,7,786.87
4,6,8,621.27
4,6,9,641.80
4,6,10,695.52
4,6,11,727.70
4,6,12,714.76
4,6,13,697.19
4,6,14,688.47
4,6,15,694.11
4,6,16,629.83
4,6,17,720.54
4,6,18,632.63
4,6,19,729.21
4,6,20,661.58
4,6,21,726.26
4,6,22,570.34
4,6,23,663.70
4,6,24,646.87
4,6,25,647.87
4,6,26,707.75
4,6,27,680.94
4,6,28,750.14
4,6,29,598.10
4,6,30,670.64
4,6,31,698.22
4,6,32,707.29
4,6,33,617.17
4,6,34,734.89
4,6,35,754.31
4,6,36,672.68
4,6,37,717.77
4,6,38,633.96
4,6,39,669.83
4,6,40,660.94
4,6,41,735.16
4,6,42,804.52
4,6,43,616.36
4,6,44,667.08
4,6,45,643.46
4,6,46,645.83
4,6,47,646.48
4,6,48,802.97
4,6,49,719.32
4,6,50,601.86
4,6,51,660.14
4,6,52,661.60
4,6,53,719.35
4,6,54,722.88
4,6,55,754.27
4,6,56,769.86
4,6,57,673.28
4,6,58,660.62
4,6,59,644.60
4,6,60,666.91
4,6,61,604.04
4,6,62,776.90
4,6,63,765.58
4,6,64,694.06
4,6,65,661.23
4,6,66,664.99
4,6,67,693.87
4,6,68,649.41
4,6,69,729.45
4,6,70,709.27
4,6,71,664.26
4,6,72,622.70
4,6,73,648.32
4,6,74,730.97
4,6,75,729.23
4,6,76,699.22
4,6,77,708.56
4,6,78,672.37
4,6,79,599.28
4,6,80,598.76
4,6,81,638.45
4,6,82,674.41
4,6,83,683.81
4,6,84,704.93
4,6,85,679.27
4,6,86,621.86
4,6,87,632.27
4,6,88,637.85
4,6,89,714.71
4,6,90,735.28
4,15,1,812.91
4,15,2,689.56
4,15,3,736.83
4,15,4,797.31
4,15,5,801.31
4,15,6,801.41
4,15,7,739.83
4,15,8,739.08
4,15,9,698.44
4,15,10,814.98
4,15,11,795.58
4,15,12,778.63
4,15,13,881.41
4,15,14,887.08
4,15,15,680.69
4,15,16,812.44
4,15,17,697.75
4,15,18,759.34
4,15,19,784.49
4,15,20,887.11
4,15,21,866.93
4,15,22,701.28
4,15,23,783.05
4,15,24,706.96
4,15,25,723.71
4,15,26,810.35
4,15,27,741.44
4,15,28,863.29
4,15,29,670.45
4,15,30,779.84
4,15,31,698.08
4,15,32,675.70
4,15,33,816.32
4,15,34,827.84
4,15,35,766.45
4,15,36,725.25
4,15,37,762.47
4,15,38,763.73
4,15,39,756.10
4,15,40,672.60
4,15,41,794.12
4,15,42,894.39
4,15,43,699.12
4,15,44,719.74
4,15,45,782.36
4,15,46,789.57
4,15,47,751.70
4,15,48,901.51
4,15,49,780.05
4,15,50,724.12
4,15,51,696.05
4,15,52,674.25
4,15,53,711.49
4,15,54,686.59
4,15,55,738.84
4,15,56,821.65
4,15,57,771.98
4,15,58,805.08
4,15,59,811.33
4,15,60,748.58
4,15,61,773.99
4,15,62,792.64
4,15,63,828.51
4,15,64,724.59
4,15,65,715.54
4,15,66,816.90
4,15,67,759.22
4,15,68,697.03
4,15,69,870.17
4,15,70,868.33
4,15,71,706.05
4,15,72,717.48
4,15,73,763.67
4,15,74,780.73
4,15,75,761.11
4,15,76,864.16
4,15,77,886.33
4,15,78,664.06
4,15,79,817.74
4,15,80,791.89
4,15,81,780.42
4,15,82,714.64
4,15,83,753.43
4,15,84,782.21
4,15,85,753.24
4,15,86,731.88
4,15,87,729.97
4,15,88,768.63
4,15,89,778.80
4,15,90,848.20
4,16,1,784.70
4,16,2,777.03
4,16,3,744.70
4,16,4,764.91
4,16,5,714.79
4,16,6,782.47
4,16,7,874.57
4,16,8,749.94
4,16,9,765.22
4,16,10,657.87
4,16,11,794.63
4,16,12,678.24
4,16,13,772.27
4,16,14,866.65
4,16,15,682.18
4,16,16,687.92
4,16,17,768.55
4,16,18,695.10
4,16,19,769.65
4,16,20,725.35
4,16,21,744.74
4,16,22,627.51
4,16,23,695.67
4,16,24,667.10
4,16,25,681.19
4,16,26,717.61
4,16,27,787.00
4,16,28,823.43
4,16,29,738.23
4,16,30,679.82
4,16,31,766.33
4,16,32,699.44
4,16,33,789.75
4,16,34,801.57
4,16,35,788.01
4,16,36,728.05
4,16,37,697.17
4,16,38,670.32
4,16,39,702.56
4,16,40,715.40
4,16,41,811.36
4,16,42,828.86
4,16,43,754.67
4,16,44,762.15
4,16,45,701.95
4,16,46,740.37
4,16,47,753.00
4,16,48,861.08
4,16,49,727.99
4,16,50,703.74
4,16,51,735.39
4,16,52,718.76
4,16,53,700.70
4,16,54,705.37
4,16,55,805.76
4,16,56,854.94
4,16,57,719.16
4,16,58,699.46
4,16,59,754.57
4,16,60,693.43
4,16,61,775.77
4,16,62,835.35
4,16,63,729.14
4,16,64,667.84
4,16,65,723.71
4,16,66,708.66
4,16,67,785.39
4,16,68,786.49
4,16,69,739.20
4,16,70,728.56
4,16,71,698.25
4,16,72,759.95
4,16,73,694.08
4,16,74,686.85
4,16,75,722.01
4,16,76,816.91
4,16,77,766.22
4,16,78,698.55
4,16,79,783.55
4,16,80,702.70
4,16,81,654.12
4,16,82,664.05
4,16,83,786.14
4,16,84,843.06
4,16,85,626.07
4,16,86,663.77
4,16,87,762.14
4,16,88,774.46
4,16,89,676.82
4,16,90,745.49
5,4,1,1103.19
5,4,2,1013.91
5,4,3,1093.78
5,4,4,1085.55
5,4,5,1111.66
5,4,6,1176.87
5,4,7,1313.46
5,4,8,1040.32
5,4,9,1073.93
5,4,10,1080.23
5,4,11,1033.67
5,4,12,1126.21
5,4,13,1291.62
5,4,14,1308.17
5,4,15,1110.34
5,4,16,1094.15
5,4,17,1010.06
5,4,18,1171.07
5,4,19,1194.26
5,4,20,1255.96
5,4,21,1149.59
5,4,22,1040.78
5,4,23,996.75
5,4,24,1051.91
5,4,25,1053.52
5,4,26,1066.42
5,4,27,1233.56
5,4,28,1187.43
5,4,29,1153.33
5,4,30,1198.36
5,4,31,997.56
5,4,32,1175.81
5,4,33,1015.07
5,4,34,1235.62
5,4,35,1155.83
5,4,36,982.50
5,4,37,1072.31
5,4,38,1007.66
5,4,39,1197.92
5,4,40,1005.24
5,4,41,1273.45
5,4,42,1170.33
5,4,43,979.02
5,4,44,1212.74
5,4,45,1080.90
5,4,46,1028.08
5,4,47,1066.67
5,4,48,1323.20
5,4,49,1183.69
5,4,50,1041.32
5,4,51,1042.93
5,4,52,1008.83
5,4,53,1109.68
5,4,54,1027.33
5,4,55,1207.50
5,4,56,1274.04
5,4,57,972.20
5,4,58,1179.33
5,4,59,1131.55
5,4,60,1033.90
5,4,61,1192.79
5,4,62,1253.81
5,4,63,1235.70
5,4,64,1011.70
5,4,65,1026.15
5,4,66,1155.93
5,4,67,1189.71
5,4,68,1173.23
5,4,69,1199.61
5,4,70,1325.03
5,4,71,981.19
5,4,72,1126.37
5,4,73,1160.14
5,4,74,1044.58
5,4,75,1075.59
5,4,76,1117.27
5,4,77,1278.94
5,4,78,1074.70
5,4,79,1091.15
5,4,80,1077.84
5,4,81,1138.10
5,4,82,1138.78
5,4,83,1206.00
5,4,84,1177.38
5,4,85,1150.05
5,4,86,1142.41
5,4,87,1013.49
5,4,88,1116.83
5,4,89,1189.11
5,4,90,1204.38
5,5,1,910.08
5,5,2,780.93
5,5,3,801.02
5,5,4,768.91
5,5,5,846.48
5,5,6,916.77
5,5,7,990.43
5,5,8,832.96
5,5,9,844.73
5,5,10,891.56
5,5,11,774.58
5,5,12,870.45
5,5,13,873.51
5,5,14,896.27
5,5,15,786.84
5,5,16,756.52
5,5,17,893.21
5,5,18,898.88
5,5,19,771.04
5,5,20,863.26
5,5,21,831.72
5,5,22,726.87
5,5,23,889.31
5,5,24,919.40
5,5,25,914.54
5,5,26,791.75
5,5,27,970.37
5,5,28,862.57
5,5,29,855.61
5,5,30,765.86
5,5,31,902.25
5,5,32,833.44
5,5,33,832.08
5,5,34,905.17
5,5,35,884.52
5,5,36,729.18
5,5,37,780.91
5,5,38,776.57
5,5,39,777.18
5,5,40,796.35
5,5,41,896.78
5,5,42,844.60
5,5,43,727.11
5,5,44,770.14
5,5,45,780.72
5,5,46,859.62
5,5,47,849.49
5,5,48,995.52
5,5,49,957.01
5,5,50,873.70
5,5,51,786.99
5,5,52,854.10
5,5,53,764.55
5,5,54,846.25
5,5,55,928.04
5,5,56,863.88
5,5,57,844.76
5,5,58,781.56
5,5,59,789.90
5,5,60,774.76
5,5,61,863.68
5,5,62,854.85
5,5,63,982.47
5,5,64,830.39
5,5,65,758.61
5,5,66,796.74
5,5,67,898.44
5,5,68,915.29
5,5,69,992.16
5,5,70,983.94
5,5,71,870.98
5,5,72,853.01
5,5,73,832.55
5,5,74,837.50
5,5,75,910.75
5,5,76,892.10
5,5,77,993.06
5,5,78,807.64
5,5,79,805.65
5,5,80,842.38
5,5,81,775.16
5,5,82,915.45
5,5,83,925.25
5,5,84,932.51
5,5,85,816.51
5,5,86,862.11
5,5,87,920.65
5,5,88,881.09
5,5,89,770.89
5,5,90,878.40
5,6,1,1051.74
5,6,2,983.09
5,6,3,916.07
5,6,4,915.19
5,6,5,938.75
5,6,6,1079.99
5,6,7,975.74
5,6,8,921.84
5,6,9,862.18
5,6,10,959.14
5,6,11,963.17
5,6,12,858.16
5,6,13,1064.63
5,6,14,960.56
5,6,15,906.33
5,6,16,1026.36
5,6,17,1035.13
5,6,18,932.11
5,6,19,933.01
5,6,20,1042.17
5,6,21,967.67
5,6,22,908.89
5,6,23,947.46
5,6,24,893.13
5,6,25,967.97
5,6,26,898.87
5,6,27,1080.22
5,6,28,1071.05
5,6,29,915.53
5,6,30,871.15
5,6,31,873.67
5,6,32,850.70
5,6,33,978.16
5,6,34,1105.13
5,6,35,1077.28
5,6,36,982.85
5,6,37,926.13
5,6,38,935.88
5,6,39,906.56
5,6,40,859.91
5,6,41,1078.66
5,6,42,1027.85
5,6,43,846.44
5,6,44,878.54
5,6,45,987.38
5,6,46,954.37
5,6,47,1011.01
5,6,48,1119.35
5,6,49,1028.59
5,6,50,939.68
5,6,51,981.18
5,6,52,898.05
5,6,53,883.75
5,6,54,896.07
5,6,55,937.78
5,6,56,985.68
5,6,57,903.33
5,6,58,940.47
5,6,59,1017.15
5,6,60,926.29
5,6,61,944.63
5,6,62,1086.45
5,6,63,1085.90
5,6,64,814.78
5,6,65,1013.44
5,6,66,866.92
5,6,67,921.33
5,6,68,1028.25
5,6,69,1124.34
5,6,70,1135.21
5,6,71,827.18
5,6,72,909.49
5,6,73,908.28
5,6,74,924.12
5,6,75,996.59
5,6,76,1078.57
5,6,77,1088.09
5,6,78,914.18
5,6,79,850.29
5,6,80,971.22
5,6,81,922.38
5,6,82,1005.36
5,6,83,1051.34
5,6,84,1105.87
5,6,85,890.28
5,6,86,916.60
5,6,87,990.20
5,6,88,946.43
5,6,89,1009.55
5,6,90,955.18
5,15,1,884.31
5,15,2,921.47
5,15,3,896.58
5,15,4,979.29
5,15,5,814.53
5,15,6,1010.52
5,15,7,901.02
5,15,8,874.26
5,15,9,938.44
5,15,10,981.84
5,15,11,823.79
5,15,12,982.38
5,15,13,1075.98
5,15,14,934.36
5,15,15,778.96
5,15,16,877.25
5,15,17,820.11
5,15,18,970.11
5,15,19,851.79
5,15,20,926.71
5,15,21,1018.83
5,15,22,902.96
5,15,23,873.35
5,15,24,908.96
5,15,25,950.98
5,15,26,867.53
5,15,27,962.47
5,15,28,976.64
5,15,29,877.35
5,15,30,947.78
5,15,31,933.39
5,15,32,886.72
5,15,33,861.05
5,15,34,969.32
5,15,35,910.81
5,15,36,878.08
5,15,37,860.46
5,15,38,922.66
5,15,39,875.56
5,15,40,985.55
5,15,41,1031.87
5,15,42,901.64
5,15,43,915.46
5,15,44,837.44
5,15,45,847.90
5,15,46,930.04
5,15,47,960.17
5,15,48,931.58
5,15,49,955.79
5,15,50,924.57
5,15,51,938.01
5,15,52,911.19
5,15,53,957.99
5,15,54,844.12
5,15,55,1031.81
5,15,56,977.05
5,15,57,804.66
5,15,58,866.76
5,15,59,974.44
5,15,60,940.78
5,15,61,869.07
5,15,62,1011.75
5,15,63,1075.56
5,15,64,881.33
5,15,65,940.40
5,15,66,954.10
5,15,67,910.57
5,15,68,972.38
5,15,69,1026.90
5,15,70,994.72
5,15,71,800.24
5,15,72,865.54
5,15,73,956.24
5,15,74,953.29
5,15,75,896.82
5,15,76,923.19
5,15,77,933.72
5,15,78,834.31
5,15,79,955.46
5,15,80,915.72
5,15,81,957.69
5,15,82,865.19
5,15,83,925.39
5,15,84,987.90
5,15,85,808.69
5,15,86,936.12
5,15,87,894.34
5,15,88,886.79
5,15,89,956.64
5,15,90,1059.56
5,16,1,1027.72
5,16,2,912.78
5,16,3,964.05
5,16,4,953.14
5,16,5,886.02
5,16,6,934.94
5,16,7,1012.93
5,16,8,884.09
5,16,9,904.53
5,16,10,845.33
5,16,11,870.56
5,16,12,960.37
5,16,13,1039.47
5,16,14,900.78
5,16,15,937.72
5,16,16,872.13
5,16,17,899.10
5,16,18,907.38
5,16,19,916.37
5,16,20,897.83
5,16,21,1080.84
5,16,22,887.23
5,16,23,931.15
5,16,24,828.21
5,16,25,908.15
5,16,26,885.09
5,16,27,1047.69
5,16,28,1000.23
5,16,29,808.69
5,16,30,950.73
5,16,31,954.47
5,16,32,821.04
5,16,33,852.20
5,16,34,1031.55
5,16,35,916.85
5,16,36,782.54
5,16,37,917.83
5,16,38,973.90
5,16,39,835.79
5,16,40,861.60
5,16,41,997.14
5,16,42,1081.39
5,16,43,839.89
5,16,44,975.04
5,16,45,834.40
5,16,46,846.82
5,16,47,943.91
5,16,48,959.92
5,16,49,1015.97
5,16,50,829.49
5,16,51,909.77
5,16,52,893.53
5,16,53,908.71
5,16,54,862.96
5,16,55,955.95
5,16,56,1050.10
5,16,57,921.71
5,16,58,836.81
5,16,59,899.22
5,16,60,867.68
5,16,61,823.86
5,16,62,1073.50
5,16,63,927.98
5,16,64,829.51
5,16,65,993.18
5,16,66,867.86
5,16,67,993.57
5,16,68,911.57
5,16,69,953.54
5,16,70,936.96
5,16,71,916.60
5,16,72,912.77
5,16,73,882.56
5,16,74,987.22
5,16,75,849.63
5,16,76,932.31
5,16,77,902.98
5,16,78,910.97
5,16,79,945.01
5,16,80,880.76
5,16,81,910.97
5,16,82,956.17
5,16,83,989.34
5,16,84,901.61
5,16,85,911.19
5,16,86,983.06
5,16,87,977.74
5,16,88,975.35
5,16,89,976.58
5,16,90,917.72
6,4,1,2285.17
6,4,2,2328.84
6,4,3,2339.78
6,4,4,2409.13
6,4,5,2679.10
6,4,6,2914.30
6,4,7,2888.81
6,4,8,2255.71
6,4,9,2541.94
6,4,10,2659.20
6,4,11,2603.49
6,4,12,2283.19
6,4,13,2808.29
6,4,14,2936.38
6,4,15,2384.86
6,4,16,2337.14
6,4,17,2336.28
6,4,18,2569.81
6,4,19,2300.22
6,4,20,2492.59
6,4,21,2656.08
6,4,22,2231.11
6,4,23,2454.78
6,4,24,2211.94
6,4,25,2453.09
6,4,26,2612.32
6,4,27,2666.30
6,4,28,2888.14
6,4,29,2142.24
6,4,30,2262.46
6,4,31,2607.97
6,4,32,2662.91
6,4,33,2544.24
6,4,34,2576.92
6,4,35,2757.46
6,4,36,2458.63
6,4,37,2644.96
6,4,38,2644.45
6,4,39,2361.75
6,4,40,2432.61
6,4,41,2818.11
6,4,42,2542.34
6,4,43,2249.41
6,4,44,2540.15
6,4,45,2674.47
6,4,46,2582.72
6,4,47,2413.50
6,4,48,2574.03
6,4,49,2538.49
6,4,50,2493.70
6,4,51,2595.17
6,4,52,2386.60
6,4,53,2403.12
6,4,54,2353.62
6,4,55,2614.18
6,4,56,2645.09
6,4,57,2275.11
6,4,58,2544.35
6,4,59,2566.86
6,4,60,2375.01
6,4,61,2290.83
6,4,62,2723.18
6,4,63,2765.32
6,4,64,2354.45
6,4,65,2531.79
6,4,66,2440.46
6,4,67,2357.17
6,4,68,2302.60
6,4,69,2549.45
6,4,70,2887.43
6,4,71,2427.42
6,4,72,2451.57
6,4,73,2480.73
6,4,74,2504.59
6,4,75,2297.25
6,4,76,2784.03
6,4,77,2672.71
6,4,78,2233.72
6,4,79,2679.73
6,4,80,2534.55
6,4,81,2675.02
6,4,82,2286.44
6,4,83,2843.18
6,4,84,2630.93
6,4,85,2093.85
6,4,86,2450.41
6,4,87,2638.66
6,4,88,2457.37
6,4,89,2307.41
6,4,90,2710.98
6,5,1,2310.91
6,5,2,2095.76
6,5,3,2075.34
6,5,4,2169.42
6,5,5,2366.94
6,5,6,2291.44
6,5,7,2436.73
6,5,8,2205.28
6,5,9,2049.99
6,5,10,2382.90
6,5,11,2076.61
6,5,12,2075.10
6,5,13,2627.79
6,5,14,2537.59
6,5,15,1915.65
6,5,16,2048.15
6,5,17,2305.60
6,5,18,2226.71
6,5,19,2215.50
6,5,20,2355.28
6,5,21,2296.48
6,5,22,1971.94
6,5,23,2260.52
6,5,24,2109.91
6,5,25,2214.74
6,5,26,2429.03
6,5,27,2612.22
6,5,28,2462.07
6,5,29,2196.14
6,5,30,2059.83
6,5,31,2216.23
6,5,32,1850.03
6,5,33,2349.71
6,5,34,2334.74
6,5,35,2499.39
6,5,36,2063.07
6,5,37,2024.79
6,5,38,2003.74
6,5,39,2398.49
6,5,40,2289.47
6,5,41,2538.11
6,5,42,2662.51
6,5,43,2120.53
6,5,44,2200.91
6,5,45,2428.15
6,5,46,2213.53
6,5,47,2041.74
6,5,48,2363.15
6,5,49,2578.62
6,5,50,2292.25
6,5,51,2117.28
6,5,52,2212.88
6,5,53,2355.11
6,5,54,2122.63
6,5,55,2642.21
6,5,56,2530.69
6,5,57,2246.34
6,5,58,2421.39
6,5,59,2121.30
6,5,60,2464.71
6,5,61,2255.39
6,5,62,2587.75
6,5,63,2451.29
6,5,64,2043.64
6,5,65,2169.20
6,5,66,2299.91
6,5,67,2232.34
6,5,68,2177.53
6,5,69,2595.23
6,5,70,2349.58
6,5,71,1921.07
6,5,72,2189.44
6,5,73,2326.29
6,5,74,2367.19
6,5,75,2180.02
6,5,76,2645.45
6,5,77,2224.27
6,5,78,2265.94
6,5,79,2112.84
6,5,80,1989.56
6,5,81,2235.58
6,5,82,2412.14
6,5,83,2208.62
6,5,84,2508.48
6,5,85,1933.96
6,5,86,2224.03
6,5,87,2115.53
6,5,88,2048.40
6,5,89,2323.32
6,5,90,2498.86
6,6,1,2431.17
6,6,2,2328.29
6,6,3,2134.58
6,6,4,2087.39
6,6,5,2345.32
6,6,6,2436.63
6,6,7,2279.20
6,6,8,2179.04
6,6,9,2034.40
6,6,10,2320.69
6,6,11,2426.77
6,6,12,2477.37
6,6,13,2594.35
6,6,14,2293.40
6,6,15,1968.08
6,6,16,2203.57
6,6,17,2149.40
6,6,18,2470.50
6,6,19,2065.81
6,6,20,2423.35
6,6,21,2553.57
6,6,22,2219.06
6,6,23,2476.11
6,6,24,2340.41
6,6,25,2225.76
6,6,26,2348.09
6,6,27,2258.07
6,6,28,2620.92
6,6,29,2215.26
6,6,30,2360.67
6,6,31,2440.64
6,6,32,2607.50
6,6,33,2433.19
6,6,34,2603.13
6,6,35,2599.80
6,6,36,2174.25
6,6,37,2094.91
6,6,38,2231.73
6,6,39,2210.98
6,6,40,2387.46
6,6,41,2553.07
6,6,42,2600.07
6,6,43,2154.44
6,6,44,2363.74
6,6,45,2358.32
6,6,46,2333.20
6,6,47,2113.67
6,6,48,2443.17
6,6,49,2317.07
6,6,50,2298.90
6,6,51,2202.54
6,6,52,2356.79
6,6,53,2277.14
6,6,54,2096.40
6,6,55,2641.02
6,6,56,2405.03
6,6,57,2339.57
6,6,58,2317.47
6,6,59,2037.66
6,6,60,1731.73
6,6,61,2186.36
6,6,62,2541.97
6,6,63,2353.85
6,6,64,2178.78
6,6,65,2101.97
6,6,66,2234.82
6,6,67,2279.92
6,6,68,2122.19
6,6,69,2260.77
6,6,70,2539.87
6,6,71,2072.86
6,6,72,2210.71
6,6,73,2157.43
6,6,74,2044.89
6,6,75,2433.37
6,6,76,2634.49
6,6,77,2545.41
6,6,78,2237.30
6,6,79,2169.72
6,6,80,2453.58
6,6,81,2367.74
6,6,82,2304.55
6,6,83,2692.52
6,6,84,2354.10
6,6,85,2197.49
6,6,86,2235.03
6,6,87,2045.26
6,6,88,2302.64
6,6,89,2142.28
6,6,90,2611.81
6,15,1,1968.22
6,15,2,2365.56
6,15,3,2403.91
6,15,4,2271.01
6,15,5,2542.22
6,15,6,2506.28
6,15,7,2847.99
6,15,8,2314.31
6,15,9,2305.68
6,15,10,2381.83
6,15,11,2283.25
6,15,12,2581.72
6,15,13,2719.50
6,15,14,2699.22
6,15,15,2118.02
6,15,16,2233.91
6,15,17,2364.61
6,15,18,2157.96
6,15,19,2348.43
6,15,20,2874.25
6,15,21,2560.93
6,15,22,2438.78
6,15,23,2520.32
6,15,24,2330.38
6,15,25,2414.66
6,15,26,2218.18
6,15,27,2359.24
6,15,28,2646.80
6,15,29,2400.88
6,15,30,2402.88
6,15,31,2571.16
6,15,32,2458.28
6,15,33,2219.21
6,15,34,2875.21
6,15,35,2400.50
6,15,36,2365.42
6,15,37,2489.38
6,15,38,2463.05
6,15,39,2590.06
6,15,40,2500.91
6,15,41,2867.30
6,15,42,2659.35
6,15,43,2161.40
6,15,44,2338.23
6,15,45,2451.78
6,15,46,2292.23
6,15,47,2267.05
6,15,48,2507.93
6,15,49,2861.16
6,15,50,2330.19
6,15,51,2309.59
6,15,52,2284.78
6,15,53,2200.11
6,15,54,2584.15
6,15,55,2488.48
6,15,56,2792.02
6,15,57,2365.14
6,15,58,2149.00
6,15,59,2263.86
6,15,60,2704.86
6,15,61,2362.87
6,15,62,2505.84
6,15,63,2822.84
6,15,64,2207.18
6,15,65,2359.23
6,15,66,2358.08
6,15,67,2162.33
6,15,68,2538.14
6,15,69,2820.52
6,15,70,2784.47
6,15,71,2334.42
6,15,72,2585.42
6,15,73,2334.85
6,15,74,2281.98
6,15,75,2613.54
6,15,76,2444.31
6,15,77,2490.32
6,15,78,2097.66
6,15,79,2569.51
6,15,80,2345.77
6,15,81,2493.67
6,15,82,2160.99
6,15,83,2467.12
6,15,84,2632.78
6,15,85,2426.74
6,15,86,2599.46
6,15,87,2275.30
6,15,88,2531.33
6,15,89,2192.79
6,15,90,2637.99
6,16,1,2477.55
6,16,2,2626.78
6,16,3,2535.35
6,16,4,2640.45
6,16,5,2477.22
6,16,6,2838.08
6,16,7,2502.08
6,16,8,2279.81
6,16,9,2328.87
6,16,10,2539.69
6,16,11,2276.37
6,16,12,2347.37
6,16,13,2737.07
6,16,14,2980.34
6,16,15,2384.92
6,16,16,2698.78
6,16,17,2302.99
6,16,18,2463.15
6,16,19,2330.58
6,16,20,2674.58
6,16,21,2573.36
6,16,22,2213.95
6,16,23,2693.09
6,16,24,2409.77
6,16,25,2492.60
6,16,26,2310.46
6,16,27,2943.69
6,16,28,2838.79
6,16,29,2278.56
6,16,30,2498.93
6,16,31,2257.28
6,16,32,2281.59
6,16,33,2331.93
6,16,34,2533.51
6,16,35,2713.67
6,16,36,2484.57
6,16,37,2228.39
6,16,38,2530.75
6,16,39,2527.80
6,16,40,2663.05
6,16,41,2699.44
6,16,42,2541.93
6,16,43,2412.42
6,16,44,2576.16
6,16,45,2262.50
6,16,46,2379.48
6,16,47,2655.56
6,16,48,2640.83
6,16,49,2457.05
6,16,50,2176.36
6,16,51,2569.09
6,16,52,2439.68
6,16,53,2657.71
6,16,54,2614.63
6,16,55,2904.21
6,16,56,2511.46
6,16,57,2527.29
6,16,58,2486.67
6,16,59,2626.10
6,16,60,2645.34
6,16,61,2393.59
6,16,62,2794.31
6,16,63,2870.82
6,16,64,2358.80
6,16,65,2373.85
6,16,66,2481.82
6,16,67,2714.93
6,16,68,2530.35
6,16,69,2691.30
6,16,70,2737.80
6,16,71,2520.06
6,16,72,2675.03
6,16,73,2360.67
6,16,74,2510.04
6,16,75,2692.19
6,16,76,2884.80
6,16,77,2903.30
6,16,78,2481.53
6,16,79,2238.22
6,16,80,2703.89
6,16,81,2700.05
6,16,82,2262.63
6,16,83,2879.37
6,16,84,2481.92
6,16,85,2163.71
6,16,86,2322.78
6,16,87,2647.95
6,16,88,2297.91
6,16,89,2405.48
6,16,90,2773.19
7,4,1,2500.12
7,4,2,3030.50
7,4,3,2733.88
7,4,4,2742.48
7,4,5,2607.60
7,4,6,3323.46
7,4,7,3114.02
7,4,8,2902.13
7,4,9,2719.94
7,4,10,2729.09
7,4,11,2994.23
7,4,12,2765.82
7,4,13,2852.85
7,4,14,3027.99
7,4,15,2475.41
7,4,16,2867.98
7,4,17,2549.34
7,4,18,2605.80
7,4,19,2846.93
7,4,20,3324.78
7,4,21,3173.99
7,4,22,2725.81
7,4,23,3038.83
7,4,24,2759.98
7,4,25,2728.81
7,4,26,2916.78
7,4,27,3082.15
7,4,28,3168.02
7,4,29,2502.70
7,4,30,2930.64
7,4,31,2518.92
7,4,32,3069.45
